quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,short_issuance_rate,intermediate_issuance_rate,long_issuance_rate,tips_real_issuance_rate,reference_annual_real_gdp_growth_rate,reference_annual_inflation_rate,reference_primary_deficit_billions,policy_regime,inflation_gap_to_target,output_gap,policy_reaction_rate_adjustment,policy_rate_proxy,iorb_rate,fiscal_risk_premium_basis_points,liquidity_premium_basis_points,reference_short_issuance_rate,reference_intermediate_issuance_rate,reference_long_issuance_rate,reference_tips_real_issuance_rate,shadow_short_issuance_rate,shadow_intermediate_issuance_rate,shadow_long_issuance_rate,shadow_tips_real_issuance_rate,short_yield_suppression_basis_points,intermediate_yield_suppression_basis_points,long_yield_suppression_basis_points,average_nominal_yield_suppression_basis_points,required_fed_purchase_equivalent_gross_issuance_share,rate_bound_binding,required_total_fed_market_absorption_billions,fed_treasury_rollover_billions,required_fed_treasury_purchases_billions,fed_treasury_purchases_billions,unfilled_fed_treasury_purchases_billions,fed_purchase_requirement_covered,fed_purchase_requirement_coverage_ratio,fed_treasury_holdings_billions,fed_reserve_balances_billions,fed_average_treasury_yield,fed_treasury_interest_income_billions,fed_reserve_interest_expense_billions,fed_net_income_billions,fed_remittance_to_treasury_billions,fed_deferred_remittances_billions,consolidated_public_financing_cost_billions,consolidated_public_financing_cost_gdp_ratio_annualized,cumulative_consolidated_public_financing_cost_billions,potential_nominal_gdp_billions_saar,macro_feedback_output_gap,automatic_stabilizer_primary_deficit_billions,private_credit_spread_basis_points,financial_stress_index,supply_inflation_pressure_rate,monetary_tightening_rate_gap,macro_feedback_iterations,macro_feedback_converged,macro_feedback_maximum_change,scenario
2039Q2,2039-06-30,2039,2,2039,51222.20835866302,27827.825829094392,0.038396467308969395,0.03482625101970365,0.03482625101970365,511.0641552380025,1679.038793609362,213.17680899507067,1050.3339098440065,280.93123130068614,112.84954716554958,21.747296304049712,5.922339525957902,73.66248188778897,0.0,1758.6236150231089,2269.6877702611114,0.0,0.0,98875.66749157294,101145.35526183405,1.9746387065860997,0.03990957606977663,0.13733290081591568,0.1772424768856923,100562.59122483942,582.7640369946275,21261.589807453875,51145.73182297229,17061.832123096443,68207.56394606872,8798.303979473258,2295.1334918435546,0.21142643152379476,18.915678092400196,29145.812211903547,38818.32346616834,0.2898275776002916,0.3860115674563091,22133.622175014243,22133.622175014247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2244.0691753042415,24377.691350318488,2196.0252883733224,2196.0252883733224,0.0,24329.64746338757,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0666034924305599,0.07114484926933087,0.03860466093655267,0.5203718561639824,19436.871137005885,0.0,0.03776403908288844,0.04886052931216622,0.047207019541444115,0.02080701954144422,0.017227156981449054,0.053808129052610454,284.9405588750618,price_stability,0.01482625101970365,-0.03775886923180609,0.006614039082888438,0.03776403908288844,0.03776403908288844,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03776403908288844,0.04886052931216622,0.047207019541444115,0.02080701954144422,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.6236150231089,0.13733290081591568,19436.871137005885,53232.195881889165,-0.03775886923180609,226.1235963629407,0.0,0.0,0.0,0.006614039082888438,14,True,9.655805511708457e-11,price_stability
2039Q3,2039-09-30,2039,3,2039,52121.654547893915,28094.586799899345,0.038899388006523816,0.03196766567557328,0.03196766567557328,485.33959951643254,1673.900217471246,200.73087711325763,1054.6670774802571,285.44074066559887,112.25370631202998,20.807815900102216,5.922339525957902,69.48776034001241,0.0,1749.310317337216,2234.6499168536484,0.0,0.0,101145.35526183405,103380.0051786877,1.983436751488638,0.03724667635563719,0.1342482568913692,0.17149493324700638,102797.24114169307,582.7640369946275,21727.989654225443,52267.67809798184,17436.104976628056,69703.7830746099,9019.988266854707,2345.4801460030126,0.21136743956266435,18.757418119757848,30668.291480728258,40601.006910915115,0.2983376901959448,0.39496202874697517,22569.940634123363,22569.940634123363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2295.1334918435546,24865.074125966916,2165.162156513636,2165.162156513636,0.0,24735.102790637,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06504725833720422,0.06918005529008396,0.03620188950764307,0.5405638743333885,21186.1814543431,0.0,0.03526423643600518,0.04698567732700378,0.04595711821800249,0.019557118218002593,0.017227156981449054,0.053808129052610454,287.27724461992796,price_stability,0.011967665675573277,-0.03267412944847598,0.00411423643600518,0.03526423643600518,0.03526423643600518,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03526423643600518,0.04698567732700378,0.04595711821800249,0.019557118218002593,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.310317337216,0.1342482568913692,21186.1814543431,53882.20881364063,-0.03267412944847598,198.0623548965046,0.0,0.0,0.0,0.00411423643600518,14,True,9.655805511708457e-11,price_stability
2039Q4,2039-12-31,2039,4,2040,52992.12883208384,28357.187830011142,0.03791560830346108,0.029462780208153447,0.029462780208153447,464.37095904147316,1671.360932804723,191.55524111142012,1057.8754947393545,289.77166287253885,112.01320508291425,20.14532899849611,5.935451716790281,65.71680032781916,0.0,1743.0131848493324,2207.3841438908057,0.0,0.0,103380.0051786877,105587.3893225785,1.9925108058435104,0.03505207050752201,0.1315677043564276,0.1666197748639496,105004.62528558387,582.7640369946275,22189.328458743366,53377.449803159434,17806.316485072985,71183.76628823242,9236.25006483443,2395.280473773655,0.21131762908914212,18.792447442467356,31352.9775106405,41345.603850554624,0.2985866329732521,0.39375031088493373,23810.607213770076,23810.60721377008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2345.4801460030126,26156.087359773093,2141.6673435629864,2141.6673435629864,0.0,25952.274557333065,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06329215049419688,0.06744101750958949,0.03466538412249859,0.5671161446304611,22929.194639192432,0.0,0.033356000041741954,0.04555450003130636,0.045003000020870876,0.018603000020870977,0.017227156981449054,0.053808129052610454,293.9442834983906,price_stability,0.009462780208153446,-0.027792813329502897,0.0022060000417419507,0.033356000041741954,0.033356000041741954,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.033356000041741954,0.04555450003130636,0.045003000020870876,0.018603000020870977,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0131848493324,0.1315677043564276,22929.194639192432,54507.03261468903,-0.027792813329502897,170.42667554308255,0.0,0.0,0.0,0.0022060000417419533,14,True,9.655805511708457e-11,price_stability
2040Q1,2040-03-31,2040,1,2040,53833.32597700992,28613.916254782096,0.03670828105029145,0.02731307683708182,0.02731307683708182,440.5956244280182,1661.382940732756,185.0368102490174,1051.0746822420422,293.9328745866095,111.62415471650417,19.714418938582867,5.935451716790281,62.431740598572134,0.0,1729.7501330481184,2170.3457574761364,0.0,0.0,105587.3893225785,107757.73508005464,2.001691946844854,0.03273775984907038,0.12852634323852302,0.16126410308759337,107174.97104306001,582.7640369946275,22643.39642382474,54469.731169782026,18170.693347897155,72640.42451767917,9446.854168276863,2444.2959332792348,0.21127504121020227,18.840207301285385,32152.517946844186,42185.486254625735,0.30000024850882556,0.39361322745472677,24392.835074533552,24392.835074533556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2395.280473773655,26788.11554830721,2107.9140168775643,2107.9140168775643,0.0,26500.74909141112,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.061639352911375886,0.0655286637597823,0.033261413802800684,0.5935042590419279,24658.94477224055,0.0,0.03192210520553144,0.04447907890414848,0.044286052602765615,0.01788605260276572,0.017609093307503265,0.053565008463151154,296.3548052568487,price_stability,0.007313076837081819,-0.023262809772603615,0.0007721052055314355,0.03192210520553144,0.03192210520553144,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03192210520553144,0.04447907890414848,0.044286052602765615,0.01788605260276572,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.7501330481184,0.12852634323852302,24658.94477224055,55115.46659186477,-0.023262809772603615,144.2408191711695,0.0,0.0,0.0,0.0007721052055314377,14,True,9.655805511708457e-11,price_stability
2040Q2,2040-06-30,2040,2,2040,54638.65050018726,28859.726902675568,0.03480772302564472,0.02549924650057001,0.02549924650057001,418.87049571943214,1651.6025634128996,180.70622071297188,1042.4965098420612,297.93403189633557,110.99084224101964,19.474958720509896,5.935451716790281,59.654478964510986,0.0,1717.1924940942008,2136.062989813633,0.0,0.0,107757.73508005464,109893.79806986828,2.011283167937899,0.030664776079562698,0.12571265786209823,0.15637743394166093,109311.03403287365,582.7640369946275,23090.67775487045,55545.686976203695,18529.624126414084,74075.31110261778,9652.466382148112,2492.578793237312,0.21123830690254264,18.915017100625597,32779.03678192263,42832.78772814356,0.2998694237222642,0.3918432215659239,24945.29999696059,24945.299996960588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2444.2959332792348,27389.595930239822,2076.408510849122,2076.408510849122,0.0,27021.708507809708,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.060100525009021695,0.06374270924749767,0.03228700515189712,0.6195797480485501,26376.13726633475,0.0,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.017609093307503265,0.053565008463151154,298.7850947586317,price_stability,0.005499246500570008,-0.019161747828518382,-0.0002799494789363715,0.03087005052106363,0.03087005052106363,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.1924940942008,0.12571265786209823,26376.13726633475,55706.0762865055,-0.019161747828518382,120.08540096080044,0.0,0.0,0.0,-0.0002799494789363713,14,True,9.655805511708457e-11,price_stability
2040Q3,2040-09-30,2040,3,2040,55408.697562836154,29093.494941498368,0.03279639368466647,0.023993492984202395,0.023993492984202395,399.5196243156913,1642.599464123086,178.2025972146127,1032.435726162265,302.3476026814546,110.21844668829605,19.395091376457437,5.935451716790281,57.38531870197046,0.0,1705.9202345418466,2105.4398588575377,0.0,0.0,109893.79806986828,111999.23792872581,2.021329553933536,0.02884165424481358,0.12315180176233165,0.1519934560071452,111416.47389173118,582.7640369946275,23531.85132740622,56606.950288714164,18883.6535992766,75490.60388799076,9853.816339833533,2540.202336500674,0.2112062113029467,18.991177573678318,33479.69072316247,43451.25622423408,0.3004913865403452,0.38998951148335376,25454.380777167695,25454.38077716769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2492.578793237312,27946.959570405004,2048.0545401555673,2048.0545401555673,0.0,27502.43531732326,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05865745819458811,0.06209341253115146,0.03156119121205205,0.6451003012766259,28082.057500876595,-1.4551915228366852e-11,0.03012453885763422,0.04313090414322556,0.04338726942881701,0.01698726942881711,0.017609093307503265,0.053565008463151154,301.23531411124793,price_stability,0.0039934929842023945,-0.015522424564197567,-0.0010254611423657816,0.03012453885763422,0.03012453885763422,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03012453885763422,0.04313090414322556,0.04338726942881701,0.01698726942881711,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.9202345418466,0.12315180176233165,28082.057500876595,56282.33587576457,-0.015522424564197567,98.28431020444341,0.0,0.0,0.0,-0.0010254611423657807,14,True,9.655805511708457e-11,price_stability
2040Q4,2040-12-31,2040,4,2041,56145.52878822626,29314.958277028938,0.030797936520009506,0.022763918254807246,0.022763918254807246,392.87163012659437,1634.146821328215,177.22154242613001,1021.3416680604832,306.8235473652442,109.31276969611714,19.447293780239058,5.957305368177581,55.60541933011167,0.0,1695.7095460265045,2088.581176153099,0.0,0.0,111999.23792872581,114087.81910487892,2.032001863143966,0.02798952212978211,0.12080816283145208,0.14879768496123422,113505.05506788428,582.7640369946275,23969.77676343884,57660.400059527165,19235.076533294585,76895.47659282175,10052.326459773283,2587.4752518504138,0.2111780550135249,19.028430658087157,33976.88522780328,43815.25179717309,0.29934248485657866,0.3860202681807289,25835.132729358585,25835.132729358585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2540.202336500674,28375.33506585926,2032.9757568229873,2032.9757568229873,0.0,27868.108486181573,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05733980840612024,0.060561467288040724,0.03110165548590169,0.669093559205683,29777.7670469031,1.4551915228366852e-11,0.029623220049516553,0.04275491503713731,0.043136610024758174,0.016736610024758278,0.017609093307502377,0.053565008463151154,313.90226020595355,price_stability,0.0027639182548072454,-0.01234795228162396,-0.001526779950483447,0.029623220049516553,0.029623220049516553,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.029623220049516553,0.04275491503713731,0.043136610024758174,0.016736610024758278,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.7095460265045,0.12080816283145208,29777.7670469031,56847.47874307644,-0.01234795228162396,78.96936992064079,0.0,0.0,0.0,-0.0015267799504834478,14,True,9.655805511708457e-11,price_stability
2041Q1,2041-03-31,2041,1,2041,56846.233193556,29521.385387375012,0.028465707988881706,0.021777294415859245,0.021777294415859245,378.60889179379944,1627.4770290333504,177.51549290028436,1009.7816235665009,311.20029433040463,109.37038418971281,19.609234046446733,5.957305368177581,54.28677582242082,0.0,1687.721110223949,2066.3300020177485,0.0,0.0,114087.81910487892,116154.14910689666,2.043304236384544,0.02664091325134401,0.11875693536121695,0.14539784861256097,115571.38506990203,582.7640369946275,24403.193101135377,58703.002986978536,19582.881041807534,78285.88402878607,10248.046518254436,2634.261421726137,0.21115255377769668,19.120756639591427,34450.22029043222,44115.31863638466,0.29808607268655124,0.3817148908417254,26519.882708830737,26519.882708830733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2587.4752518504138,29107.357960681147,2012.0432261953276,2012.0432261953276,0.0,28531.92593502606,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05602074063294262,0.05917270129153601,0.03074827665310339,0.6942343281545686,31465.48815712705,0.0,0.02931408170172578,0.04252306127629423,0.04298204085086279,0.01658204085086289,0.017189212325988024,0.05495933695345423,316.47644950213635,price_stability,0.001777294415859245,-0.009621996539707724,-0.0018359182982742206,0.02931408170172578,0.02931408170172578,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.02931408170172578,0.04252306127629423,0.04298204085086279,0.01658204085086289,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.721110223949,0.11875693536121695,31465.48815712705,57398.521569481934,-0.009621996539707724,62.13244229166311,0.0,0.0,0.0,-0.0018359182982742202,14,True,9.655805511708457e-11,price_stability
2041Q2,2041-06-30,2041,2,2041,57519.981232771555,29716.47211588314,0.026696451047802272,0.02100087139064462,0.02100087139064462,366.7618326829447,1619.0543435233762,178.83929908741834,996.6711245770343,315.3751028320601,108.31062246614992,19.858194560712082,5.957305368177581,53.3858659938343,0.0,1678.3975148853883,2045.159347568333,0.0,0.0,116154.14910689666,118199.30845446499,2.054926060843738,0.025505003640299177,0.11671752868578021,0.1422225323260794,117616.54441747036,582.7640369946275,24832.243111923413,59735.102514301514,19927.18169489943,79662.28420920094,10441.440838412727,2680.5762579332695,0.2111288274529082,19.158563662022,34899.968493063054,44379.45182836651,0.29672669492132375,0.3773232077865275,26882.35139287638,26882.351392876375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2634.261421726137,29516.61281460251,1991.7734815744986,1991.7734815744986,0.0,28874.124874450874,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05478330261993366,0.057798968966343484,0.030656982536848766,0.717823695163877,33143.88567201244,0.0,0.029153718832810028,0.04240278912460742,0.04290185941640491,0.016501859416405015,0.017189212325988024,0.05495933695345423,319.07174871491617,price_stability,0.0010008713906446212,-0.007315902244145318,-0.0019962811671899736,0.029153718832810028,0.029153718832810028,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.029153718832810028,0.04240278912460742,0.04290185941640491,0.016501859416405015,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.3975148853883,0.11671752868578021,33143.88567201244,57943.89309026517,-0.007315902244145318,47.690083968028574,0.0,0.0,0.0,-0.0019962811671899727,14,True,9.655805511708457e-11,price_stability
2041Q3,2041-09-30,2041,3,2041,58170.43121345024,29901.144277234573,0.025090564375647828,0.020403534170449263,0.020403534170449263,357.1773344639652,1611.3689312458584,180.98805841824966,982.4744512780325,319.4933054312612,108.23770899458238,20.17540712373285,5.957305368177581,52.857843002190585,0.0,1670.1840796162267,2027.361414080192,0.0,0.0,118199.30845446499,120226.66986854518,2.0668003891424864,0.02456074861493399,0.11484763270794146,0.13940838132287545,119643.90583155055,582.7640369946275,25257.5729932121,60758.25309907393,20268.49704794701,81026.75014702094,10633.093175510861,2726.4895158066424,0.21110622239943275,19.221974913427673,35242.73941624103,44608.5361267476,0.2945635982986054,0.37284419809524605,27455.878484573343,27455.87848457334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2680.5762579332695,30136.45474250661,1974.5035710780014,1974.5035710780014,0.0,29430.382055651342,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05355956635058931,0.056520942514977475,0.030562289187710284,0.741738227795142,34814.06975162867,0.0,0.029106074489055035,0.042367055866791174,0.04287803724452741,0.01647803724452752,0.017189212325988024,0.05495933695345512,321.688330958438,price_stability,0.0004035341704492629,-0.0053937422207477,-0.0020439255109449645,0.029106074489055035,0.029106074489055035,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.029106074489055035,0.042367055866791174,0.04287803724452741,0.01647803724452752,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.1840796162267,0.11484763270794146,34814.06975162867,58485.889022388285,-0.0053937422207477,35.489003505527265,0.0,0.0,0.0,-0.0020439255109449654,14,True,9.655805511708457e-11,price_stability
2041Q4,2041-12-31,2041,4,2042,58801.247671880956,30076.45547056517,0.02365916274616575,0.01995650935239156,0.01995650935239156,369.9687607515738,1602.5703332459682,183.78720023829402,967.5216660685643,323.7115246470602,107.00486335325415,20.54507893879515,5.987900480119798,52.65740634209061,0.0,1661.2156400681786,2031.1844008197525,0.0,0.0,120226.66986854518,122257.85426936494,2.0791710909193726,0.025167408883297875,0.11300546881848428,0.13817287770178216,121675.0902323703,582.7640369946275,25683.769564347294,61783.4885461198,20610.507895395436,82393.99644151524,10824.827895905997,2772.496330601759,0.21108486145600913,19.197790168118303,35535.64181453877,45064.99092534413,0.2920535480735967,0.3703715430930093,27618.85048795264,27618.85048795264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2726.4895158066424,30345.340003759284,1978.526994477662,1978.526994477662,0.0,29597.377482430304,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.052505008539470266,0.05526945533414633,0.03054135690960954,0.7626539044972093,36475.285391696845,0.0,0.029141438387621024,0.04239357879071566,0.04289571919381041,0.016495719193810512,0.017189212325988024,0.05495933695345423,344.6291974501222,price_stability,-4.349064760843929e-05,-0.0038159234848006663,-0.002008561612378978,0.029141438387621024,0.029141438387621024,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.029141438387621024,0.04239357879071566,0.04289571919381041,0.016495719193810512,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.2156400681786,0.11300546881848428,36475.285391696845,59026.488234560544,-0.0038159234848006663,25.339563301451605,0.0,0.0,0.0,-0.0020085616123789764,14,True,9.655805511708457e-11,price_stability
2042Q1,2042-03-31,2042,1,2042,59414.49055888412,30242.761075120325,0.022301837907785727,0.019633754632098866,0.019633754632098866,364.4880968089721,1597.72119442092,187.1154970803207,954.9150199102862,327.9054050341895,106.82825278321378,20.9570196129099,5.987900480119798,52.74622440016566,0.0,1656.4553193012055,2020.9434161101776,0.0,0.0,122257.85426936494,124278.79768547512,2.091725377369107,0.024538666805380593,0.11151860791666886,0.13605727472204945,123696.03364848049,582.7640369946275,26107.74098185438,62803.37128380769,20950.733119191314,83754.104402999,11015.92531779491,2818.262945832185,0.21106368742628712,19.221203492151798,35786.19633390512,45444.336061925904,0.28930754914585516,0.3673871725836389,28275.431778632345,28275.431778632345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2772.496330601759,31047.928109234104,1968.197191710012,1968.197191710012,0.0,30243.628970342357,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05142597368395668,0.05419546512411762,0.030571897712657864,0.7846605371937364,38131.74071099805,0.0,0.02923559581535859,0.04246419686151884,0.042942797907679194,0.016542797907679294,0.017088232020256333,0.05252445248941795,347.45536630486725,price_stability,-0.0003662453679011343,-0.002541757410104292,-0.0019144041846414128,0.02923559581535859,0.02923559581535859,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.02923559581535859,0.04246419686151884,0.042942797907679194,0.016542797907679294,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.4553193012055,0.11151860791666886,38131.74071099805,59565.8926078095,-0.002541757410104292,17.032730504104833,0.0,0.0,0.0,-0.0019144041846414113,14,True,9.655805511708457e-11,price_stability
2042Q2,2042-06-30,2042,2,2042,60014.91983013437,30401.90813982654,0.021216012811456464,0.019412124130368847,0.019412124130368847,360.65917939509194,1590.897495927349,190.81884074939197,941.2000036791226,331.91145739262373,105.5701846780552,21.397009428155005,5.987900480119798,53.075807174,0.0,1649.9612035814687,2010.6203829765607,0.0,0.0,124278.79768547512,126289.41806845168,2.104300371072726,0.024037967919703838,0.10997006799319252,0.13400803591289637,125706.65403145704,582.7640369946275,26529.417708216966,63817.734036444795,21289.116917419477,85106.85095386427,11206.603514272478,2863.7818551033265,0.2110422706945823,19.190373651352626,36022.090793116775,45908.77947793358,0.2865567544586983,0.3652056435011411,28606.726887306428,28606.72688730643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2818.262945832185,31424.989833138618,1957.5445758025608,1957.5445758025608,0.0,30564.27146310899,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05040161802590526,0.053105155000201784,0.03074692560530197,0.8051566580890197,39781.70191457952,0.0,0.029369074624208756,0.04256430596815646,0.04300953731210427,0.01660953731210438,0.017088232020256333,0.05252445248941706,350.3047114617209,price_stability,-0.0005878758696311534,-0.0015312655249886896,-0.0017809253757912439,0.029369074624208756,0.029369074624208756,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.029369074624208756,0.04256430596815646,0.04300953731210427,0.01660953731210438,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.9612035814687,0.10997006799319252,39781.70191457952,60106.95954509768,-0.0015312655249886896,10.354467933371017,0.0,0.0,0.0,-0.0017809253757912445,14,True,9.655805511708457e-11,price_stability
